Percentage synoptic table with fidelity {Phi coeff. C } (29 columns)
;;;34;56;56;127;47;43;10;14;100;5;59;34;69;41;12;80;188;34;24;206;16;71;169;39;228;30;145;144;427
Alchemilla catalaunica; 0;   ;  ---;  ---;    13.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Sempervivum vicentei; 0;   ;  ---;  ---;    13.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Sinapis alba; 0;   ;  ---;    13.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Cruciata glabra; 0;   ;  ---;  ---;    13.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Petasites pyrenaicus; 0;   ;  ---;    13.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Vinca difformis; 0;   ;  ---;    13.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Potentilla asturica; 0;   ;  ---;  ---;    13.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Polypogon viridis; 0;   ;  ---;  ---;  ---;  ---;    19.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.0;     3.0;  ---;     0.6;  ---;  ---;  ---;  ---;    10.4;  ---;  ---;  ---;     1.6;  ---;     0.9;  ---;  ---;
Serapias lingua; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.1;  ---;  ---;  ---;  ---;  ---;  ---;     4.6;  ---;     4.7;
Asplenium marinum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    11.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.2;
Rumex sanguineus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     7.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.5;  ---;     1.2;
Aira praecox; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    12.2;  ---;  ---;  ---;     1.2;
Brassica barrelieri; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    12.2;  ---;  ---;  ---;     1.2;
Cirsium pannonicum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    13.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Thapsia villosa; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    13.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Echium lusitanicum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     7.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     6.2;
Rhinanthus mediterraneus; 0;   ;  ---;  ---;    12.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.2;
Thymus pulegioides; 0;   ;  ---;  ---;    12.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.2;
Cerastium arvense; 0;   ;  ---;  ---;    12.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.2;
Verbascum virgatum; 0;   ;  ---;  ---;     1.6;  ---;  ---;    20.7;  ---;  ---;    19.5;  ---;  ---;  ---;     1.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Trifolium retusum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     9.4;  ---;  ---;  ---;  ---;     4.3;  ---;  ---;
Gnaphalium pensylvanicum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     7.8;  ---;  ---;  ---;     4.3;  ---;     1.1;
Cyperus flavescens; 0;   ;  ---;  ---;  ---;  ---;    14.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Salix x fragilis f. fragilis; 0;   ;  ---;  ---;  ---;  ---;    14.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Juncus tenageia; 0;   ;  ---;  ---;  ---;  ---;    14.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Lycopersicon esculentum; 0;   ;  ---;  ---;  ---;  ---;    14.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Amaranthus albus; 0;   ;  ---;  ---;  ---;  ---;    14.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Ranunculus sceleratus; 0;   ;  ---;  ---;  ---;  ---;    14.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Asparagus officinalis; 0;   ;  ---;  ---;  ---;  ---;    14.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Salix triandra; 0;   ;  ---;  ---;  ---;  ---;    14.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Veronica montana; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    14.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Sparganium neglectum; 0;   ;  ---;  ---;  ---;  ---;    14.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Minuartia hybrida aggr.; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    11.3;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.5;  ---;  ---;  ---;  ---;
Nigella hispanica; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     9.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.4;
Vicia tetrasperma; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     9.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.4;
Aphanes cornucopioides; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    14.6;  ---;  ---;  ---;  ---;
Crepis foetida; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    11.5;  ---;  ---;  ---;     2.7;
Galeopsis angustifolia; 0;   ;  ---;  ---;    11.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.5;  ---;  ---;  ---;  ---;
Legousia hybrida; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.8;  ---;  ---;  ---;  ---;    11.4;  ---;  ---;  ---;  ---;
Lactuca tenerrima; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     6.3;  ---;  ---;  ---;  ---;  ---;  ---;     8.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Consolida ajacis; 0;   ;  ---;  ---;    11.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.6;
Lotus glareosus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     9.0;  ---;  ---;     5.4;  ---;  ---;  ---;  ---;
Podospermum laciniatum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    13.3;  ---;     1.0;
Bromus scoparius; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    13.3;  ---;     1.0;
Senecio sylvaticus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     8.3;  ---;  ---;  ---;     2.6;
Carex remota; 0;   ;  ---;    11.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Centaurea ornata; 0;   ;  ---;  ---;  ---;  ---;  ---;    15.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Centaurea solstitialis; 0;   ;  ---;  ---;  ---;  ---;  ---;    15.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Santolina semidentata; 0;   ;  ---;  ---;  ---;  ---;  ---;    15.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Tanacetum vulgare; 0;   ;  ---;  ---;  ---;  ---;  ---;    15.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Hypericum humifusum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.7;  ---;     8.9;  ---;  ---;     2.4;  ---;  ---;  ---;  ---;
Crataegus monogyna; 0;   ;  ---;  ---;  ---;     9.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.0;
Crocosmia x crocosmiiflora; 0;   ;  ---;  ---;  ---;  ---;    13.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     1.0;
Carlina corymbosa; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     9.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     5.6;
Lathyrus cicera; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    13.8;  ---;  ---;  ---;     1.0;
Luzula multiflora; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    15.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Vicia peregrina; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    15.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Trifolium squamosum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    15.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Silene scabriflora; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    15.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Vicia bithynica; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    15.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Lathyrus hirsutus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    15.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Hainardia cylindrica; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.3;  ---;  ---;  ---;     3.9;  ---;     7.1;
Phagnalon sordidum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    15.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Asterolinon linum-stellatum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     8.5;  ---;  ---;     5.1;  ---;  ---;  ---;     0.9;
Trifolium fragiferum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     5.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.2;  ---;  ---;  ---;  ---;  ---;     5.4;
Pimpinella siifolia; 0;   ;  ---;  ---;    10.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.9;
Typha domingensis; 0;   ;  ---;  ---;  ---;  ---;    12.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.4;
Petrorhagia prolifera; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     8.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.8;  ---;     2.4;
Brassica napus; 0;   ;  ---;  ---;  ---;     4.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.5;  ---;  ---;  ---;  ---;     2.2;  ---;  ---;  ---;     5.3;
Saxifraga hirsuta; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    16.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Malva nicaeensis; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    14.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.9;
Fumaria densiflora; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    14.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.9;
Vicia disperma; 0;   ;  ---;  ---;  ---;     9.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     4.9;  ---;  ---;  ---;     0.9;
Stellaria graminea; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     5.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     3.7;  ---;     2.3;
Prunus spinosa; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     8.3;  ---;  ---;  ---;     6.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.9;
Cerastium semidecandrum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     8.1;  ---;  ---;     4.8;  ---;  ---;  ---;     2.3;
Erodium ciconium; 0;   ;  ---;  ---;  ---;  ---;  ---;    13.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.1;  ---;  ---;  ---;  ---;
Lithospermum officinale; 0;   ;  ---;  ---;  ---;     4.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     8.3;  ---;  ---;  ---;     2.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Senecio pyrenaicus; 0;   ;  ---;  ---;    10.3;  ---;  ---;  ---;  ---;  ---;     5.5;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Trifolium strictum; 0;   ;  ---;  ---;  ---;  ---;  ---;    13.6;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.3;
Sonchus arvensis; 0;   ;  ---;    10.3;  ---;     4.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.8;
Trifolium cernuum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     8.2;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     7.8;  ---;  ---;
Stenotaphrum secundatum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     8.1;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     7.9;
Thlaspi arvense; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     5.4;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     8.1;  ---;  ---;  ---;  ---;     2.0;  ---;  ---;  ---;  ---;
Allium ampeloprasum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    16.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Bromus lanceolatus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    16.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Carduus bourgeanus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    16.7;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Gastridium ventricosum; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    14.0;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     2.2;
Elytrigia atherica; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     8.0;  ---;  ---;     6.8;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;     0.8;
Erica vagans; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    16.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Milium vernale; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    16.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Jacobaea erratica; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    16.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Acer pseudoplatanus; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    16.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Allium roseum; 0;   ;    16.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Iris foetidissima; 0;   ;    16.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Carex sylvatica; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    16.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Dryopteris borreri; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    16.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Aegonychon purpurocaeruleum; 0;   ;    16.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Osmunda regalis; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    16.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Campanula glomerata; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    16.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Pulmonaria affinis; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    16.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Euphorbia dulcis; 0;   ;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;    16.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
Ornithogalum pyrenaicum; 0;   ;    16.9;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;  ---;
