"","SIVIMID","X","Sintaxon","Relevé.number","Revised.alliance","EUNIS2020","Aspect","Slope","Area","Year","DEG_LON","DEG_LAT","Accuracy","Elevation","Alliance","Class","Semisupervised","Revised.class"
"520","T-P12272",1840,"Urtico dioicae-Sambucetum ebuli",788,"Balloto-Conion maculati","R57","",NA,12,"1988",-6.323608334,42.92872243,"3 - UTM10x10 + Elevation",1000,"Balloto-Conion maculati","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"521","T-P12273",1841,"Urtico dioicae-Sambucetum ebuli",789,"Balloto-Conion maculati","R57","",NA,10,"1988",-6.231850416,43.00158459,"3 - UTM10x10 + Elevation",1440,"Balloto-Conion maculati","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"522","T-P12274",1842,"Urtico dioicae-Sambucetum ebuli",790,"Balloto-Conion maculati","R57","",NA,10,"1988",-6.246347129,42.95075099,"3 - UTM10x10 + Elevation",1240,"Balloto-Conion maculati","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"523","T-P12275",1843,"Urtico dioicae-Sambucetum ebuli",791,"Balloto-Conion maculati","R57","",NA,10,"1988",-6.403089754,42.94799425,"3 - UTM10x10 + Elevation",1090,"Balloto-Conion maculati","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"524","T-P12276",1844,"Urtico dioicae-Sambucetum ebuli",792,"Balloto-Conion maculati","R57","",NA,5,"1988",-6.297557608,42.94568401,"3 - UTM10x10 + Elevation",1030,"Balloto-Conion maculati","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"525","T-P12277",1845,"Galio aparines-Conietum maculati",793,"Arction lappae","V38","",NA,20,"1988",-6.327726795,42.91419609,"3 - UTM10x10 + Elevation",1000,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"526","T-P12278",1846,"Galio aparines-Conietum maculati",794,"Arction lappae","V39","",NA,25,"1988",-6.189951626,42.95053729,"3 - UTM10x10 + Elevation",1270,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"527","T-P12279",1847,"Galio aparines-Conietum maculati",795,"Balloto-Conion maculati","V39","",NA,4,"1988",-6.364617546,42.96173849,"3 - UTM10x10 + Elevation",1380,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"528","T-P12280",1848,"Galio aparines-Conietum maculati",796,"Arction lappae","V39","",NA,10,"1988",-6.321451714,42.93418754,"3 - UTM10x10 + Elevation",940,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"529","T-P12281",1849,"Galio aparines-Conietum maculati",797,"Arction lappae","V39","",NA,4,"1988",-6.295206103,42.94755262,"3 - UTM10x10 + Elevation",1030,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"530","T-P12282",1850,"Geranio robertiani-Caryolophetum sempervirentis",798,"Alliarienion petiolatae","?","",NA,5,"1988",-6.534923633,42.93859187,"3 - UTM10x10 + Elevation",890,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"531","T-P12283",1851,"Geranio robertiani-Caryolophetum sempervirentis",799,"Alliarienion petiolatae","V39","SE",18,10,"1988",-6.544916555,42.94188403,"3 - UTM10x10 + Elevation",930,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"532","T-P12289",1857,"Carduo carpetani-Onopordetum acanthii",803,"Arction lappae","V38","",NA,10,"1988",-6.450663948,42.87813778,"3 - UTM10x10 + Elevation",900,"Carduo carpetani-Cirsion odontolepidis","Artemisietea vulgaris",0,"Epilobietea angustifolii"
"533","T-P12302",1870,"Sisymbrio officinalis-Hordeetum murini",808,"Arction lappae","V37","",NA,2,"1988",-6.287384393,42.93877365,"3 - UTM10x10 + Elevation",1000,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"534","T-P12303",1871,"Sisymbrio officinalis-Hordeetum murini",809,"Arction lappae","V37","",NA,2,"1988",-6.450563657,42.87634,"3 - UTM10x10 + Elevation",900,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"535","T-P12304",1872,"Sisymbrio officinalis-Hordeetum murini",810,"Arction lappae","V37","",NA,4,"1988",-6.198438827,42.92508856,"3 - UTM10x10 + Elevation",1390,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"536","T-P13195",1889,"Atropetum belladonnae",513195,"Balloto-Conion maculati","R57","",NA,50,"1997",-1.552468146,42.69228827,"1 - UTM1x1 + Elevation",1100,"Fragarion vescae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"537","T-P13196",1890,"Geranietum robertiano-lucidi",812,"Alliarienion petiolatae","V39","",NA,6,"1997",-2.759690412,43.04158337,"2 - UTM1x1 + Centroid",1090,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"538","T-P13198",1891,"Oxalido acetosellae-Geranietum robertiani",813,"Alliarienion petiolatae","R55","",NA,15,"1997",-1.103909513,42.9901076,"1 - UTM1x1 + Elevation",890,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"539","T-P13199",1892,"Oxalido acetosellae-Geranietum robertiani",814,"Alliarienion petiolatae","R55","",NA,15,"1997",-1.106472059,42.98654814,"1 - UTM1x1 + Elevation",890,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"540","T-P13200",1893,"Galio aparines-Anthriscetum sylvestris",815,"Alliarienion petiolatae","R55","",NA,150,"1997",-2.892541738,42.89229986,"1 - UTM1x1 + Elevation",580,"Aegopodion podagrariae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"541","T-P13201",1894,"Chaerophyllo aurei-Anthriscetum sylvestris",816,"Balloto-Conion maculati","V39","",NA,30,"1997",-1.138754059,42.96924932,"4 - UTM10x10 + Centroid",800,"Aegopodion podagrariae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"542","T-P13202",1895,"Chaerophyllo aurei-Anthriscetum sylvestris",817,"Balloto-Conion maculati","V39","",NA,30,"1997",-1.245422045,42.93113216,"1 - UTM1x1 + Elevation",800,"Aegopodion podagrariae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"543","T-P13204",1896,"Comunidad de Pastinaca sylvestris y Heracleum sphondylium",818,"Balloto-Conion maculati","R22","",NA,30,"1997",-2.627862517,42.91515908,"1 - UTM1x1 + Elevation",520,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"544","T-P13205",1897,"Comunidad de Pastinaca sylvestris y Heracleum sphondylium",819,"Arction lappae","V33","",NA,12,"1997",-1.67676298,42.70279721,"3 - UTM10x10 + Elevation",620,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"545","T-P13233",1900,"Sisymbrio officinalis-Hordeetum murini",820,"Arction lappae","V32","",NA,20,"1997",-1.912393755,42.77371811,"1 - UTM1x1 + Elevation",590,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"546","T-P13234",1901,"Sisymbrio officinalis-Hordeetum murini",821,"Arction lappae","V32","",NA,20,"1997",-2.381017305,42.85105387,"2 - UTM1x1 + Centroid",570,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"547","T-P13235",1902,"Sisymbrio officinalis-Hordeetum murini",822,"Arction lappae","V37","",NA,20,"1997",-2.137259703,42.77743413,"2 - UTM1x1 + Centroid",560,"Sisymbrion officinalis","Sisymbrietea",0,"Epilobietea angustifolii"
"548","T-P13244",1910,"Sisymbrio officinalis-Hordeetum murini",830,"Arction lappae","V37","",NA,10,"1997",-2.624613223,43.04662303,"1 - UTM1x1 + Elevation",590,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"549","T-P13250",1916,"Sisymbrio officinalis-Hordeetum murini",836,"Arction lappae","V32","",NA,20,"1997",-3.025006039,43.36870566,"2 - UTM1x1 + Centroid",40,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"550","T-P13252",1917,"Comunidad de Anthriscus caucalis",837,"Alliarienion petiolatae","V39","",NA,10,"1997",-2.892479145,42.92832073,"1 - UTM1x1 + Elevation",600,"Geranio pusilli-Anthriscion caucalidis","Chenopodietea",1,"Epilobietea angustifolii"
"551","T-P18960",1995,"Chenopodion subalpinum",857,"Balloto-Conion maculati","V38","",NA,20,"1958",-6.484745261,43.01011245,"4 - UTM10x10 + Centroid",1409,"Rumicion alpini","Mulgedio-Aconitetea",0,"Epilobietea angustifolii"
"552","T-P22461",2058,"Fumario capreolatae-Veronicetum persicae",1556,"Smyrnienion olusatri","V39","",NA,1,"1986",-3.311323105,43.38164629,"4 - UTM10x10 + Centroid",191,"Oxalidion europaeae","Papaveretea rhoeadis",1,"Epilobietea angustifolii"
"553","T-P22470",2067,"Fumario capreolatae-Veronicetum persicae",887,"Smyrnienion olusatri","V32","",NA,2,"1986",-6.090129678,43.53291119,"4 - UTM10x10 + Centroid",122,"Oxalidion europaeae","Papaveretea rhoeadis",0,"Epilobietea angustifolii"
"554","T-P22475",2072,"Fumario capreolatae-Veronicetum persicae",1569,"Smyrnienion olusatri","V39","",NA,5,"1986",-6.708298223,43.53800992,"4 - UTM10x10 + Centroid",71,"Oxalidion europaeae","Papaveretea rhoeadis",0,"Epilobietea angustifolii"
"555","T-P22476",2073,"Fumario capreolatae-Veronicetum persicae",1570,"Smyrnienion olusatri","V32","",NA,2,"1986",-6.949739134,43.54130303,"4 - UTM10x10 + Centroid",47,"Oxalidion europaeae","Papaveretea rhoeadis",0,"Epilobietea angustifolii"
"556","T-P23955",2096,"Urtico dioicae-Sambucetum ebuli",888,"Balloto-Conion maculati","R57","",NA,20,"1982",-2.368763365,43.09232354,"3 - UTM10x10 + Elevation",300,"Balloto-Conion maculati","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"557","T-P23956",2097,"Urtico dioicae-Sambucetum ebuli",889,"Balloto-Conion maculati","R57","",NA,10,"1982",-2.412805187,43.11236878,"3 - UTM10x10 + Elevation",140,"Balloto-Conion maculati","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"558","T-P23957",2098,"Urtico dioicae-Sambucetum ebuli",890,"Balloto-Conion maculati","R55","",NA,10,"1982",-2.286053424,43.01979776,"3 - UTM10x10 + Elevation",400,"Balloto-Conion maculati","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"559","T-P23958",2099,"Urtico dioicae-Sambucetum ebuli",891,"Balloto-Conion maculati","R57","",NA,15,"1982",-2.445949796,43.25300855,"3 - UTM10x10 + Elevation",360,"Balloto-Conion maculati","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"560","T-P23959",2100,"Carduo nutantis-Cirsietum richterani",892,"Balloto-Conion maculati","V38","",NA,5,"1982",-2.343289989,42.94629889,"3 - UTM10x10 + Elevation",1100,"Cirsion richterano-chodati","Artemisietea vulgaris",0,"Epilobietea angustifolii"
"561","T-P23960",2101,"Carduo nutantis-Cirsietum richterani",893,"Balloto-Conion maculati","V38","",NA,5,"1982",-2.458383216,42.96130953,"3 - UTM10x10 + Elevation",910,"Cirsion richterano-chodati","Artemisietea vulgaris",0,"Epilobietea angustifolii"
"562","T-P23961",2102,"Carduo nutantis-Cirsietum richterani",894,"Balloto-Conion maculati","V39","",NA,20,"1982",-2.42904152,42.95216181,"3 - UTM10x10 + Elevation",980,"Cirsion richterano-chodati","Artemisietea vulgaris",0,"Epilobietea angustifolii"
"563","T-P23962",2103,"Carduo nutantis-Cirsietum richterani",895,"Balloto-Conion maculati","V39","",NA,20,"1982",-2.367361684,42.98965894,"3 - UTM10x10 + Elevation",1000,"Cirsion richterano-chodati","Artemisietea vulgaris",0,"Epilobietea angustifolii"
"564","T-P23963",2104,"Carduo nutantis-Cirsietum richterani",896,"Balloto-Conion maculati","V38","",NA,20,"1982",-2.324914403,42.94527571,"4 - UTM10x10 + Centroid",1540,"Cirsion richterano-chodati","Artemisietea vulgaris",0,"Epilobietea angustifolii"
"565","T-P23964",2105,"Carduo nutantis-Cirsietum richterani",897,"Balloto-Conion maculati","V38","",NA,4,"1982",-2.324914403,42.94527571,"4 - UTM10x10 + Centroid",1530,"Cirsion richterano-chodati","Artemisietea vulgaris",0,"Epilobietea angustifolii"
"566","T-P23965",2106,"Carduo nutantis-Cirsietum richterani",898,"Balloto-Conion maculati","V38","",NA,2,"1982",-2.087472614,43.00397868,"3 - UTM10x10 + Elevation",1200,"Cirsion richterano-chodati","Artemisietea vulgaris",0,"Epilobietea angustifolii"
"567","T-P23966",2107,"Carduo nutantis-Cirsietum richterani",899,"Balloto-Conion maculati","V38","",NA,3,"1982",-2.070025906,43.02184821,"3 - UTM10x10 + Elevation",1100,"Cirsion richterano-chodati","Artemisietea vulgaris",0,"Epilobietea angustifolii"
"568","T-P23968",2109,"Carduo nutantis-Cirsietum richterani",901,"Balloto-Conion maculati","V38","",NA,8,"1982",-2.141645668,43.16648575,"3 - UTM10x10 + Elevation",900,"Cirsion richterano-chodati","Artemisietea vulgaris",0,"Epilobietea angustifolii"
"569","T-P23970",2111,"Carduo nutantis-Cirsietum richterani",903,"Alliarienion petiolatae","V39","",NA,4,"1982",-2.353152334,42.94095196,"3 - UTM10x10 + Elevation",1050,"Cirsion richterano-chodati","Artemisietea vulgaris",0,"Epilobietea angustifolii"
"570","T-P27869",2144,"Asociación de Malva mauritanica-Rumex obtusifolius",905,"Balloto-Conion maculati","V38","",NA,NA,"1958",-5.789921341,42.9952121,"3 - UTM10x10 + Elevation",950,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"571","T-P27870",2145,"Asociación de Malva mauritanica-Rumex obtusifolius",906,"Arction lappae","V38","",NA,NA,"1958",-5.791306903,43.02579298,"3 - UTM10x10 + Elevation",960,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"572","T-P33580",2282,"Galactito tomentosae-Digitaletum purpureae",908,"Arction lappae","H25","W",NA,NA,"1959",-8.498595973,42.83574443,"1 - UTM1x1 + Elevation",250,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"573","T-P33581",2283,"Galactito tomentosae-Digitaletum purpureae",909,"Alliarienion petiolatae","H25","W",NA,NA,"1959",-8.609336997,42.84295901,"3 - UTM10x10 + Elevation",150,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"574","T-P33582",2284,"Galactito tomentosae-Digitaletum purpureae",910,"Alliarienion petiolatae","H25","S",NA,NA,"1959",-8.622505331,42.88011985,"1 - UTM1x1 + Elevation",200,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"575","T-P33583",2285,"Galactito tomentosae-Digitaletum purpureae",911,"Arction lappae","V38","W",NA,NA,"1959",-8.484775307,42.84541158,"1 - UTM1x1 + Elevation",300,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"576","T-P33584",2286,"Galactito tomentosae-Digitaletum purpureae",912,"Arction lappae","V38","S",NA,NA,"1959",-8.488215567,42.82904219,"1 - UTM1x1 + Elevation",200,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"577","T-P33585",2287,"Galactito tomentosae-Digitaletum purpureae",913,"Arction lappae","H25","NW",NA,NA,"1959",-8.583838387,42.85861274,"1 - UTM1x1 + Elevation",200,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"578","T-P33586",2288,"Galactito tomentosae-Digitaletum purpureae",914,"Arction lappae","H25","SE",NA,NA,"1959",-8.52324208,42.86516205,"1 - UTM1x1 + Elevation",250,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"579","T-P35959",2289,"Bromo-Polygonetum bistortae",535959,"Balloto-Conion maculati","V38","",NA,20,"1983",-5.993913156,42.95223586,"3 - UTM10x10 + Elevation",1200,"Triseto flavescentis-Polygonion bistortae","Molinio-Arrhenatheretea",0,"Epilobietea angustifolii"
"580","T-P35967",2290,"Chenopodio boni-henrici-Senecietum durieui",915,"Balloto-Conion maculati","R","N",54,10,"1983",-5.831939783,42.89513125,"1 - UTM1x1 + Elevation",1500,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"581","T-P35968",2291,"Chenopodio boni-henrici-Senecietum durieui",916,"Balloto-Conion maculati","R","N",36,10,"1983",-5.831939783,42.89513125,"1 - UTM1x1 + Elevation",1500,"Arction lappae","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"582","T-P35969",2292,"Chenopodio boni-henrici-Senecietum durieui",917,"Balloto-Conion maculati","R","N",36,20,"1983",-5.834551268,42.89866834,"2 - UTM1x1 + Centroid",1650,"Arction lappae","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"583","T-P35971",2294,"Chenopodio boni-henrici-Senecietum durieui",918,"Balloto-Conion maculati","V38","E",18,10,"1983",-5.882226613,42.87046378,"2 - UTM1x1 + Centroid",1650,"Arction lappae","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"584","T-P35973",2296,"Chenopodio boni-henrici-Senecietum durieui",919,"Balloto-Conion maculati","V39","NE",7.2,10,"1983",-5.951695753,43.04337567,"3 - UTM10x10 + Elevation",1800,"Arction lappae","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"585","T-P35974",2297,"Chenopodio boni-henrici-Senecietum durieui",920,"Balloto-Conion maculati","V39","N",9,10,"1983",-5.973504431,43.03740811,"3 - UTM10x10 + Elevation",1800,"Arction lappae","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"586","T-P36741",2298,"Galio aparines-Conietum maculati",921,"Arction lappae","V38","",0,25,"1993",-7.493380493,42.53579211,"1 - UTM1x1 + Elevation",310,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"587","T-P36742",2299,"Galio aparines-Conietum maculati",922,"Arction lappae","V38","",0,16,"1993",-7.553086558,42.55323795,"1 - UTM1x1 + Elevation",350,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"588","T-P36743",2300,"Galio aparines-Conietum maculati",923,"Arction lappae","V33","",0,30,"1993",-7.550788816,42.55513008,"1 - UTM1x1 + Elevation",350,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"589","T-P36744",2301,"Galio aparines-Conietum maculati",924,"Arction lappae","V32","",0,40,"1993",-7.558539154,42.5278113,"1 - UTM1x1 + Elevation",330,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"590","T-P36745",2302,"Galio aparines-Conietum maculati",925,"Arction lappae","V32","",0,40,"1993",-7.529886802,42.50193964,"1 - UTM1x1 + Elevation",290,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"591","T-P36746",2303,"Galio aparines-Conietum maculati",926,"Arction lappae","V32","",0,20,"1993",-7.554151701,42.50097598,"1 - UTM1x1 + Elevation",280,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"592","T-P36747",2304,"Galio aparines-Conietum maculati",927,"Arction lappae","V39","",0,18,"1993",-7.614367414,42.52557217,"1 - UTM1x1 + Elevation",440,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"593","T-P36750",2307,"Geranio robertiani-Caryolophetum sempervirentis",930,"Alliarienion petiolatae","V39","S",NA,12,"1993",-7.298613953,42.64231779,"2 - UTM1x1 + Centroid",600,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"594","T-P36751",2308,"Geranio robertiani-Caryolophetum sempervirentis",931,"Alliarienion petiolatae","R55","",0,15,"1993",-7.47602842,42.59949657,"1 - UTM1x1 + Elevation",370,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"595","T-P36752",2309,"Geranio robertiani-Caryolophetum sempervirentis",932,"Alliarienion petiolatae","V39","",NA,20,"1993",-7.473211811,42.59420475,"1 - UTM1x1 + Elevation",330,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"596","T-P36753",2310,"Geranio robertiani-Caryolophetum sempervirentis",933,"Alliarienion petiolatae","V39","",0,12,"1993",-7.556365816,42.56481157,"2 - UTM1x1 + Centroid",320,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"597","T-P36754",2311,"Geranio robertiani-Caryolophetum sempervirentis",934,"Alliarienion petiolatae","V39","",0,15,"1993",-7.476012833,42.56528419,"1 - UTM1x1 + Elevation",330,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"598","T-P36755",2312,"Geranio robertiani-Caryolophetum sempervirentis",935,"Alliarienion petiolatae","V39","",0,25,"1993",-7.440211869,42.57568335,"1 - UTM1x1 + Elevation",380,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"599","T-P36756",2313,"Geranio robertiani-Caryolophetum sempervirentis",936,"Alliarienion petiolatae","V39","",0,15,"1993",-7.587462991,42.49064127,"1 - UTM1x1 + Elevation",280,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"600","T-P36757",2314,"Geranio robertiani-Caryolophetum sempervirentis",937,"Alliarienion petiolatae","V39","",NA,16,"1993",-7.618385246,42.54701789,"2 - UTM1x1 + Centroid",410,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"601","T-P36758",2315,"Urtico-Smyrnietum olusatri",938,"Smyrnienion olusatri","V39","",0,18,"1993",-7.623373982,42.54861694,"1 - UTM1x1 + Elevation",500,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"602","T-P36759",2316,"Urtico-Smyrnietum olusatri",939,"Alliarienion petiolatae","V39","SE",5,12,"1993",-7.620455797,42.50912038,"1 - UTM1x1 + Elevation",380,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"603","T-P36760",2317,"Urtico-Smyrnietum olusatri",940,"Alliarienion petiolatae","V32","",0,5,"1993",-7.608540829,42.54561442,"1 - UTM1x1 + Elevation",440,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"604","T-P36761",2318,"Urtico-Smyrnietum olusatri",941,"Alliarienion petiolatae","V39","",0,15,"1993",-7.618385246,42.54701789,"2 - UTM1x1 + Centroid",410,"Geo urbani-Alliarion officinalis","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"605","T-P36765",2319,"Anthrisco-Geranietum lucidi",942,"Alliarienion petiolatae","V32","E",10,8,"1993",-7.611721567,42.48966563,"1 - UTM1x1 + Elevation",340,"Geranio pusilli-Anthriscion caucalidis","Chenopodietea",0,"Epilobietea angustifolii"
"606","T-P36767",2321,"Anthrisco-Geranietum lucidi",943,"Alliarienion petiolatae","V37","N",NA,12,"1993",-7.603704614,42.44677255,"1 - UTM1x1 + Elevation",420,"Geranio pusilli-Anthriscion caucalidis","Chenopodietea",1,"Epilobietea angustifolii"
"607","T-P36814",2368,"Coleostepho myconis-Galactitetum tomentosae",944,"Arction lappae","V32","",20,15,"1993",-7.492993562,42.53040526,"1 - UTM1x1 + Elevation",300,"Echio-Galactition tomentosae","Chenopodietea",0,"Epilobietea angustifolii"
"608","T-P36816",2370,"Bromo diandri-Carduetum tenuiflori",946,"Arction lappae","V33","",0,10,"1993",-7.526591519,42.52367829,"1 - UTM1x1 + Elevation",290,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"609","T-P36817",2371,"Bromo diandri-Carduetum tenuiflori",947,"Arction lappae","V33","",0,25,"1993",-7.569957369,42.48413941,"1 - UTM1x1 + Elevation",300,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"610","T-P36818",2372,"Bromo diandri-Carduetum tenuiflori",948,"Arction lappae","V33","",0,10,"1993",-7.615647268,42.4769026,"1 - UTM1x1 + Elevation",290,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"611","T-P36819",2373,"Bromo diandri-Carduetum tenuiflori",949,"Arction lappae","V32","",0,20,"1993",-7.471014783,42.52946593,"1 - UTM1x1 + Elevation",320,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"612","T-P36820",2374,"Bromo diandri-Carduetum tenuiflori",950,"Arction lappae","V32","",0,30,"1993",-7.495550365,42.53210546,"1 - UTM1x1 + Elevation",300,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"613","T-P36821",2375,"Bromo diandri-Carduetum tenuiflori",951,"Arction lappae","V32","",0,20,"1993",-7.521606945,42.5220748,"1 - UTM1x1 + Elevation",290,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"614","U-P00117",2394,"Carduo carpetani-Onopordetum acanthii",963,"Arction lappae","V38","",NA,12,"2001",-5.097649652,43.05502502,"1 - UTM1x1 + Elevation",1175,"Carduo carpetani-Cirsion odontolepidis","Artemisietea vulgaris",0,"Epilobietea angustifolii"
"615","U-P00122",2399,"Sisymbrio officinalis-Hordeetum murini",965,"Balloto-Conion maculati","V","",NA,4,"2001",-5.00858687,43.03501237,"1 - UTM1x1 + Elevation",1100,"Sisymbrion officinalis","Sisymbrietea",0,"Epilobietea angustifolii"
"616","U-P00152",2401,"Origanetalia vulgaris",600152,"Alliarienion petiolatae","R57","E",60,20,"2001",-5.070228293,43.04291812,"1 - UTM1x1 + Elevation",1175,"Unknown",NA,0,"Epilobietea angustifolii"
"617","U-P00592",2413,"Chenopodio boni-henrici-Senecietum duriaei",966,"Balloto-Conion maculati","V38","",NA,8,"2002",-4.849414986,43.04850181,"1 - UTM1x1 + Elevation",1270,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"618","U-P00593",2414,"Chenopodio boni-henrici-Senecietum duriaei",967,"Arction lappae","V37","",NA,40,"2002",-4.913500197,42.97721112,"1 - UTM1x1 + Elevation",1150,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
"619","U-P00594",2415,"Chenopodio boni-henrici-Senecietum duriaei",968,"Balloto-Conion maculati","V37","E",5,10,"2002",-5.065268572,42.82149052,"1 - UTM1x1 + Elevation",1340,"Arction lappae","Epilobietea angustifolii",1,"Epilobietea angustifolii"
"620","U-P00608",2427,"Cirsio chodati-Carduetum carpetani",980,"Arction lappae","V38","",NA,3,"2002",-5.127319845,42.84736866,"1 - UTM1x1 + Elevation",960,"Cirsion richterano-chodati","Artemisietea vulgaris",0,"Epilobietea angustifolii"
"621","U-P00610",2429,"Cirsio chodati-Carduetum carpetani",982,"Arction lappae","V38","",NA,50,"2002",-5.02411277,42.83483261,"2 - UTM1x1 + Centroid",1020,"Cirsion richterano-chodati","Artemisietea vulgaris",1,"Epilobietea angustifolii"
"622","U-P00629",2436,"Sisymbrio officinalis-Hordeetum murini",984,"Arction lappae","V37","",NA,10,"2002",-5.123147981,42.79701874,"1 - UTM1x1 + Elevation",940,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"623","U-P00631",2438,"Sisymbrio officinalis-Hordeetum murini",986,"Arction lappae","V37","",NA,20,"2002",-5.127381636,42.84916849,"1 - UTM1x1 + Elevation",960,"Sisymbrion officinalis","Sisymbrietea",1,"Epilobietea angustifolii"
"624","U-P00647",2439,"Galio aparines-Conietum maculati",987,"Arction lappae","V39","",NA,15,"2002",-5.001749362,42.97570125,"1 - UTM1x1 + Elevation",1140,"Arction lappae","Epilobietea angustifolii",0,"Epilobietea angustifolii"
